,Unnamed: 0,precos,tamanhos,quartos,banheiros,vagas,bairros_preco_medio
2212,2212,260000.0,165.0,3.0,1.0,3.0,270515.0
2213,2213,900000.0,174.0,3.0,3.0,2.0,876138.1818181818
2214,2214,280000.0,131.0,3.0,3.0,3.0,288352.5
2215,2215,240000.0,107.0,3.0,2.0,2.0,362008.5714285714
2216,2216,200000.0,86.0,2.0,1.0,2.0,170370.46666666667
2217,2217,215000.0,118.0,3.0,2.0,2.0,243346.73333333334
2218,2218,2200000.0,755.0,5.0,6.0,3.0,1983226.6666666667
2219,2219,720000.0,193.0,3.0,3.0,2.0,986906.7307692308
2220,2220,265000.0,207.0,2.0,2.0,3.3333333333333335,902439.8648648649
2221,2221,1200000.0,384.0,3.0,4.0,2.0,1127828.611111111
2222,2222,580000.0,274.0,4.0,3.0,2.0,1165876.6147859923
2223,2223,250000.0,125.0,3.0,1.0,1.0,224029.3777777778
2224,2224,430000.0,160.0,3.0,1.0,3.0,1165876.6147859923
2225,2225,210000.0,160.0,2.0,1.0,1.0,1165876.6147859923
2226,2226,789000.0,336.0,3.0,4.0,2.0,618234.7619047619
2227,2227,381000.0,216.0,4.0,2.0,3.0,425433.46153846156
2228,2228,320000.0,200.0,4.0,2.0,3.0,1165876.6147859923
2229,2229,288000.0,200.0,2.0,2.0,4.0,1165876.6147859923
2230,2230,480000.0,240.0,3.0,2.0,2.0,688650.3333333334
2231,2231,1750000.0,294.0,3.0,5.0,2.0,1165876.6147859923
2232,2232,1850000.0,360.0,3.0,4.0,4.0,1621261.4285714286
2233,2233,580000.0,242.0,3.0,2.0,4.0,667044.0
2234,2234,1850000.0,500.0,3.0,6.0,4.0,2285020.649350649
2235,2235,650000.0,484.0,3.0,3.0,5.0,1165876.6147859923
2236,2236,599000.0,363.0,4.0,5.0,3.0,1165876.6147859923
2237,2237,650000.0,212.0,3.0,3.0,2.0,698659.0476190476
2238,2238,1900000.0,420.0,3.0,5.0,2.0,1165876.6147859923
2239,2239,650000.0,300.0,2.0,2.0,4.0,1165876.6147859923
2240,2240,210000.0,180.0,1.0,1.0,1.0,1165876.6147859923
2241,2241,240000.0,247.0,3.0,2.0,4.0,1165876.6147859923
2242,2242,800000.0,200.0,3.0,1.0,2.0,2285020.649350649
2243,2243,1100000.0,242.0,4.0,4.0,4.0,902439.8648648649
2245,2245,900000.0,398.0,2.0,3.0,2.0,986906.7307692308
2246,2246,700000.0,318.0,4.0,2.0,2.0,1165876.6147859923
2247,2247,850000.0,660.0,3.0,4.0,4.0,1165876.6147859923
2248,2248,1700000.0,745.0,4.0,8.0,4.0,902439.8648648649
2249,2249,180000.0,125.0,1.0,1.0,2.0,376334.8387096774
2250,2250,480000.0,162.0,3.0,2.0,2.0,376334.8387096774
2251,2251,790000.0,363.0,3.0,1.0,3.0,876138.1818181818
2252,2252,2200000.0,420.0,3.0,5.0,4.0,1165876.6147859923
2253,2253,580000.0,274.0,4.0,3.0,2.0,1165876.6147859923
2254,2254,260000.0,201.0,3.0,3.0,2.0,1621261.4285714286
2255,2255,750000.0,484.0,3.0,4.0,3.0,1165876.6147859923
2257,2257,420000.0,144.0,2.0,2.0,2.0,339481.6666666667
2258,2258,380000.0,300.0,3.0,1.0,2.2962962962962963,376334.8387096774
2259,2259,1980000.0,300.0,3.0,5.0,3.2753623188405796,2285020.649350649
2260,2260,290000.0,120.0,2.0,1.0,1.0,464769.67647058825
2261,2261,550000.0,172.0,3.0,2.0,2.0,553346.25
2262,2262,420000.0,242.0,2.0,2.0,3.78,986906.7307692308
2263,2263,250000.0,125.0,3.0,1.0,1.0,224029.3777777778
2264,2264,2300000.0,420.0,3.0,5.0,3.0,1165876.6147859923
2265,2265,750000.0,308.0,3.0,3.0,3.0,379047.125
2266,2266,430000.0,160.0,3.0,1.0,3.0,1165876.6147859923
2267,2267,1950000.0,360.0,3.0,5.0,2.0,1621261.4285714286
2268,2268,595000.0,507.0,1.0,4.0,3.0,1165876.6147859923
2269,2269,330000.0,141.0,2.0,2.0,2.0,312653.75
2270,2270,400000.0,300.0,2.0,3.0,4.0,1165876.6147859923
2271,2271,480000.0,280.0,3.0,3.0,4.0,849839.4
2272,2272,2200000.0,420.0,3.0,5.0,4.0,1165876.6147859923
2273,2273,2200000.0,420.0,3.0,2.0,2.0,1165876.6147859923
2274,2274,230000.0,134.0,2.0,1.0,2.0,257923.33333333334
2275,2275,990000.0,330.0,3.0,4.0,2.0,1286197.4576271186
2276,2276,280000.0,180.0,2.0,2.0,1.0,315135.55555555556
2277,2277,320000.0,142.0,3.0,1.0,1.0,290000.0
2278,2278,500000.0,316.0,2.0,3.0,8.0,1165876.6147859923
2279,2279,800000.0,250.0,3.0,2.0,2.0,902439.8648648649
2280,2280,750000.0,334.0,3.0,3.0,3.0,1165876.6147859923
2281,2281,700000.0,300.0,3.0,3.0,3.0,698659.0476190476
2282,2282,339000.0,127.0,3.0,3.0,2.0,1165876.6147859923
2283,2283,550000.0,242.0,2.0,1.0,3.78,986906.7307692308
2284,2284,470000.0,300.0,4.0,5.0,4.0,362237.5
2285,2285,265000.0,207.0,2.0,2.0,3.3333333333333335,902439.8648648649
2286,2286,450000.0,300.0,3.0,2.0,6.0,1286197.4576271186
2287,2287,1200000.0,630.0,4.0,5.0,6.0,986906.7307692308
2288,2288,425000.0,132.0,3.0,2.0,2.0,521000.0
2289,2289,375000.0,200.0,3.0,3.0,2.0,343599.23076923075
2290,2290,594000.0,226.0,2.0,3.0,2.0,1165876.6147859923
2291,2291,1550000.0,360.0,3.0,3.0,3.2753623188405796,2285020.649350649
2292,2292,650000.0,360.0,3.0,3.0,3.0,1165876.6147859923
2293,2293,1600000.0,501.0,4.0,5.0,4.0,1286197.4576271186
2294,2294,2800000.0,1000.0,3.0,4.0,28.0,1165876.6147859923
2295,2295,890000.0,467.0,3.0,5.0,4.0,986906.7307692308
2296,2296,960000.0,300.0,4.0,2.0,2.142857142857143,452872.0
2297,2297,580000.0,210.0,3.0,2.0,3.3333333333333335,902439.8648648649
2298,2298,480000.0,162.0,3.0,2.0,2.0,376334.8387096774
2299,2299,790000.0,363.0,3.0,1.0,3.0,876138.1818181818
2300,2300,2200000.0,420.0,3.0,5.0,4.0,1165876.6147859923
2301,2301,580000.0,274.0,4.0,3.0,2.0,1165876.6147859923
2302,2302,260000.0,201.0,3.0,3.0,2.0,1621261.4285714286
2303,2303,750000.0,484.0,3.0,4.0,3.0,1165876.6147859923
2305,2305,420000.0,144.0,2.0,2.0,2.0,339481.6666666667
2306,2306,380000.0,300.0,3.0,1.0,2.2962962962962963,376334.8387096774
2307,2307,1980000.0,300.0,3.0,5.0,3.2753623188405796,2285020.649350649
2308,2308,290000.0,120.0,2.0,1.0,1.0,464769.67647058825
2309,2309,550000.0,172.0,3.0,2.0,2.0,553346.25
2310,2310,260000.0,257.0,2.0,1.0,1.0,243346.73333333334
2311,2311,445000.0,200.0,2.0,1.0,2.0,328831.45454545453
2312,2312,670000.0,220.0,3.0,3.0,2.0,986906.7307692308
2313,2313,450000.0,200.0,3.0,2.0,2.0,330666.6666666667
2314,2314,1850000.0,360.0,3.0,4.0,4.0,1621261.4285714286
2315,2315,1750000.0,395.0,3.0,5.0,2.0,1165876.6147859923
2316,2316,850000.0,432.0,2.0,5.0,2.0,521000.0
2317,2317,1980000.0,495.0,3.0,5.0,4.0,2285020.649350649
2318,2318,360000.0,123.0,2.0,2.0,2.0,339115.0
2319,2319,450000.0,200.0,3.0,2.0,4.0,1165876.6147859923
2320,2320,1350000.0,5000.0,3.0,3.0,2.0,1350000.0
2321,2321,899000.0,242.0,3.0,2.0,4.0,688650.3333333334
2322,2322,319000.0,223.0,3.0,2.0,2.0,377800.0
2323,2323,2300000.0,484.0,3.0,4.0,2.0,1165876.6147859923
2324,2324,380000.0,180.0,3.0,2.0,2.0,379047.125
2326,2326,420000.0,159.0,3.0,3.0,2.0,379475.3846153846
2327,2327,900000.0,270.0,3.0,2.0,2.0,581092.9411764706
2329,2329,400000.0,245.0,3.0,2.0,2.0,1165876.6147859923
2330,2330,340000.0,212.0,3.0,1.0,2.0,465320.0
2331,2331,1980000.0,420.0,3.0,3.0,2.0,1165876.6147859923
2332,2332,1380000.0,308.0,3.0,4.0,2.0,2285020.649350649
2335,2335,360000.0,200.0,2.0,2.0,2.0,343599.23076923075
2336,2336,600000.0,432.0,3.0,2.0,6.0,1165876.6147859923
2337,2337,2500000.0,432.0,3.0,4.0,2.0,1165876.6147859923
2338,2338,415000.0,242.0,3.0,2.0,3.0,509714.28571428574
2339,2339,500000.0,300.0,3.0,2.0,3.0,304053.6923076923
2340,2340,600000.0,400.0,3.0,2.0,2.0,537031.1111111111
2341,2341,380000.0,138.0,3.0,3.0,2.0,640750.0
2342,2342,670000.0,173.0,3.0,3.0,2.0,733070.0
2343,2343,2180000.0,412.0,3.0,4.0,2.0,1165876.6147859923
2344,2344,400000.0,352.0,3.0,2.0,2.0,849839.4
2345,2345,600000.0,504.0,4.0,2.0,4.0,379047.125
2346,2346,800000.0,770.0,3.0,2.0,5.0,379047.125
2347,2347,480000.0,360.0,1.0,1.0,4.0,376334.8387096774
2348,2348,2600000.0,460.0,4.0,5.0,3.0,2285020.649350649
2349,2349,930000.0,202.0,3.0,3.0,2.0,1286197.4576271186
2350,2350,415000.0,134.0,2.0,2.0,3.0,429783.1935483871
2351,2351,750000.0,484.0,3.0,2.0,2.0,465320.0
2352,2352,1650000.0,346.0,3.0,5.0,4.0,1621261.4285714286
2353,2353,2900000.0,1800.0,4.0,2.0,6.0,1165876.6147859923
2354,2354,440000.0,328.0,3.0,2.0,2.0,377800.0
2355,2355,475000.0,363.0,3.0,2.0,2.0,487087.1219512195
2356,2356,2100000.0,470.0,3.0,4.0,3.0,1165876.6147859923
2357,2357,385000.0,180.0,3.0,2.0,2.0,376334.8387096774
2358,2358,500000.0,300.0,2.0,2.0,6.0,849839.4
2359,2359,340000.0,144.0,2.0,2.0,2.0,304053.6923076923
2360,2360,350000.0,200.0,2.0,1.0,4.0,1165876.6147859923
2361,2361,580000.0,242.0,3.0,2.0,4.0,667044.0
2362,2362,400000.0,250.0,3.0,2.0,2.0,464769.67647058825
2363,2363,265000.0,175.0,2.0,1.0,4.0,1165876.6147859923
2364,2364,1850000.0,500.0,3.0,6.0,4.0,2285020.649350649
2365,2365,790000.0,275.0,3.0,4.0,4.0,581092.9411764706
2366,2366,550000.0,288.0,4.0,3.0,3.0,521000.0
2367,2367,530000.0,242.0,4.0,3.0,2.0,465320.0
2368,2368,2000000.0,374.0,3.0,7.0,6.0,2285020.649350649
2369,2369,600000.0,330.0,3.0,3.0,3.0,420655.45454545453
2370,2370,900000.0,270.0,3.0,2.0,2.0,581092.9411764706
2372,2372,400000.0,245.0,3.0,2.0,2.0,1165876.6147859923
2373,2373,1980000.0,420.0,3.0,3.0,2.0,1165876.6147859923
2374,2374,1380000.0,308.0,3.0,4.0,2.0,2285020.649350649
2377,2377,360000.0,200.0,2.0,2.0,2.0,343599.23076923075
2378,2378,600000.0,432.0,3.0,2.0,6.0,1165876.6147859923
2379,2379,2500000.0,432.0,3.0,4.0,2.0,1165876.6147859923
2380,2380,415000.0,242.0,3.0,2.0,3.0,509714.28571428574
2381,2381,500000.0,300.0,3.0,2.0,3.0,304053.6923076923
2382,2382,600000.0,400.0,3.0,2.0,2.0,537031.1111111111
2383,2383,380000.0,138.0,3.0,3.0,2.0,640750.0
2384,2384,670000.0,173.0,3.0,3.0,2.0,733070.0
2385,2385,2180000.0,412.0,3.0,4.0,2.0,1165876.6147859923
2386,2386,600000.0,504.0,4.0,2.0,4.0,379047.125
2387,2387,480000.0,360.0,1.0,1.0,4.0,376334.8387096774
2388,2388,2600000.0,460.0,4.0,5.0,3.0,2285020.649350649
2389,2389,930000.0,202.0,3.0,3.0,2.0,1286197.4576271186
2390,2390,415000.0,134.0,2.0,2.0,3.0,429783.1935483871
2391,2391,1650000.0,346.0,3.0,5.0,4.0,1621261.4285714286
2392,2392,2900000.0,1800.0,4.0,2.0,6.0,1165876.6147859923
2393,2393,440000.0,328.0,3.0,2.0,2.0,377800.0
2394,2394,475000.0,363.0,3.0,2.0,2.0,487087.1219512195
2395,2395,2100000.0,470.0,3.0,4.0,3.0,1165876.6147859923
2396,2396,385000.0,180.0,3.0,2.0,2.0,376334.8387096774
2397,2397,500000.0,300.0,2.0,2.0,6.0,849839.4
2398,2398,340000.0,144.0,2.0,2.0,2.0,304053.6923076923
2399,2399,350000.0,200.0,2.0,1.0,4.0,1165876.6147859923
2400,2400,580000.0,242.0,3.0,2.0,4.0,667044.0
2401,2401,400000.0,250.0,3.0,2.0,2.0,464769.67647058825
2402,2402,265000.0,175.0,2.0,1.0,4.0,1165876.6147859923
2403,2403,1850000.0,500.0,3.0,6.0,4.0,2285020.649350649
2404,2404,790000.0,275.0,3.0,4.0,4.0,581092.9411764706
2405,2405,550000.0,288.0,4.0,3.0,3.0,521000.0
2406,2406,530000.0,242.0,4.0,3.0,2.0,465320.0
2407,2407,2000000.0,374.0,3.0,7.0,6.0,2285020.649350649
2408,2408,600000.0,330.0,3.0,3.0,3.0,420655.45454545453
2409,2409,750000.0,440.0,3.0,2.0,6.0,604667.5
2410,2410,650000.0,484.0,3.0,3.0,5.0,1165876.6147859923
2411,2411,1800000.0,450.0,3.0,5.0,2.0,2081936.3636363635
2412,2412,599000.0,363.0,4.0,5.0,3.0,1165876.6147859923
2413,2413,1950000.0,427.0,3.0,4.0,3.0,1165876.6147859923
2414,2414,425000.0,210.0,3.0,2.0,2.0,425433.46153846156
2416,2416,340000.0,257.0,2.0,2.0,2.0,487087.1219512195
2417,2417,650000.0,212.0,3.0,3.0,2.0,698659.0476190476
2418,2418,990000.0,400.0,3.0,1.0,2.0,540000.0
2419,2419,470000.0,240.0,3.0,2.0,4.0,1165876.6147859923
2420,2420,540000.0,88.0,3.0,2.0,2.75,339115.0
2421,2421,1550000.0,420.0,5.0,7.0,6.0,986906.7307692308
2422,2422,1850000.0,220.0,3.0,4.0,2.0,1621261.4285714286
2423,2423,370000.0,198.0,3.0,2.0,2.0,436146.6666666667
2424,2424,530000.0,36.0,4.0,4.0,2.0,464769.67647058825
2425,2425,1500000.0,350.0,4.0,5.0,2.9642857142857144,1165876.6147859923
2426,2426,260000.0,137.0,2.0,2.0,2.0,581092.9411764706
2427,2427,480000.0,120.0,3.0,2.0,3.0,604667.5
2428,2428,2100000.0,420.0,3.0,5.0,2.0,1165876.6147859923
2429,2429,380000.0,180.0,3.0,2.0,1.0,379047.125
2430,2430,220000.0,179.0,3.0,1.0,3.0,1165876.6147859923
2431,2431,2600000.0,451.0,3.0,5.0,4.0,1165876.6147859923
2432,2432,900000.0,398.0,2.0,3.0,2.0,986906.7307692308
2433,2433,400000.0,216.0,2.0,2.0,2.0,1165876.6147859923
2434,2434,2350000.0,560.0,3.0,5.0,3.0,2285020.649350649
2435,2435,520000.0,288.0,3.0,2.0,4.0,1165876.6147859923
2436,2436,325000.0,144.0,2.0,1.0,1.0,379047.125
2437,2437,950000.0,200.0,3.0,2.0,2.0,2285020.649350649
2438,2438,700000.0,318.0,4.0,2.0,2.0,1165876.6147859923
2439,2439,850000.0,660.0,3.0,4.0,4.0,1165876.6147859923
2440,2440,2300000.0,360.0,3.0,4.0,2.0,2285020.649350649
2441,2441,1700000.0,745.0,4.0,8.0,4.0,902439.8648648649
2442,2442,325000.0,180.0,2.0,2.0,2.0,516538.19444444444
2443,2443,470000.0,162.0,3.0,2.0,2.0,464769.67647058825
2444,2444,850000.0,484.0,3.0,2.0,2.0,733333.3333333334
2445,2445,1300000.0,384.0,3.0,4.0,4.0,1127828.611111111
2446,2446,220000.0,135.0,2.0,2.0,2.0,170370.46666666667
2447,2447,180000.0,125.0,1.0,1.0,2.0,376334.8387096774
2448,2448,250000.0,432.0,3.0,1.0,2.0,1165876.6147859923
2449,2449,1400000.0,420.0,4.0,6.0,4.0,986906.7307692308
2450,2450,450000.0,300.0,3.0,2.0,2.0,379047.125
2451,2451,380000.0,150.0,3.0,1.0,3.0,425433.46153846156
2452,2452,620000.0,242.0,3.0,3.0,3.0,902439.8648648649
2453,2453,375000.0,282.0,3.0,3.0,2.0,369431.2
2454,2454,1500000.0,360.0,3.0,5.0,2.0,1127828.611111111
2455,2455,350000.0,360.0,3.0,2.0,4.0,312653.75
2456,2456,520000.0,207.0,2.0,1.0,2.0,902439.8648648649
2457,2457,1100000.0,360.0,4.0,6.0,4.0,1127828.611111111
2458,2458,299000.0,144.0,2.0,1.0,2.0,379047.125
2459,2459,400000.0,216.0,3.0,3.0,4.0,1165876.6147859923
2460,2460,400000.0,216.0,3.0,3.0,4.0,1165876.6147859923
2461,2461,450000.0,153.0,3.0,2.0,2.0,379047.125
2462,2462,885000.0,465.0,3.0,5.0,4.0,849839.4
2463,2463,610000.0,360.0,3.0,3.0,2.0,1127828.611111111
2464,2464,1650000.0,384.0,3.0,5.0,2.0,1165876.6147859923
2465,2465,670000.0,200.0,3.0,2.0,2.0,1165876.6147859923
2466,2466,2350000.0,360.0,4.0,3.0,4.0,1165876.6147859923
2467,2467,1800000.0,360.0,4.0,5.0,4.0,2285020.649350649
2468,2468,790000.0,384.0,4.0,4.0,2.0,902439.8648648649
2469,2469,1500000.0,260.0,3.0,5.0,2.0,1286197.4576271186
2470,2470,405000.0,140.0,2.0,2.0,2.0,1165876.6147859923
2471,2471,2500000.0,634.0,3.0,5.0,4.0,1165876.6147859923
2472,2472,2750000.0,364.0,4.0,5.0,2.0,1165876.6147859923
2473,2473,830000.0,363.0,3.0,2.0,4.0,540000.0
2474,2474,1390000.0,352.0,3.0,2.0,6.0,902439.8648648649
2475,2475,550000.0,429.0,3.0,3.0,2.0,465320.0
2476,2476,1250000.0,379.0,3.0,5.0,2.0,1165876.6147859923
2477,2477,2800000.0,302.0,3.0,5.0,3.0,1165876.6147859923
2478,2478,280000.0,180.0,2.0,2.0,2.0,379047.125
2479,2479,1690000.0,340.0,5.0,6.0,2.0,1127828.611111111
2480,2480,850000.0,175.0,3.0,4.0,4.0,1286197.4576271186
2481,2481,450000.0,220.0,3.0,2.0,2.0,402465.0
2482,2482,2450000.0,380.0,4.0,6.0,4.0,2285020.649350649
2484,2484,690000.0,302.0,3.0,3.0,2.0,849839.4
2485,2485,650000.0,363.0,2.0,2.0,1.0,1165876.6147859923
2486,2486,490000.0,363.0,3.0,4.0,5.0,471682.7272727273
2487,2487,300000.0,200.0,2.0,2.0,1.0,323333.3333333333
2488,2488,745000.0,181.0,2.0,4.0,2.0,465320.0
2489,2489,380000.0,210.0,2.0,2.0,1.0,465320.0
2490,2490,2350000.0,360.0,4.0,3.0,4.0,1165876.6147859923
2491,2491,1800000.0,360.0,4.0,5.0,4.0,2285020.649350649
2492,2492,790000.0,384.0,4.0,4.0,2.0,902439.8648648649
2493,2493,1500000.0,260.0,3.0,5.0,2.0,1286197.4576271186
2494,2494,405000.0,140.0,2.0,2.0,2.0,1165876.6147859923
2495,2495,2500000.0,634.0,3.0,5.0,4.0,1165876.6147859923
2496,2496,2750000.0,364.0,4.0,5.0,2.0,1165876.6147859923
2497,2497,830000.0,363.0,3.0,2.0,4.0,540000.0
2498,2498,1390000.0,352.0,3.0,2.0,6.0,902439.8648648649
2499,2499,1250000.0,379.0,3.0,5.0,2.0,1165876.6147859923
2500,2500,2800000.0,302.0,3.0,5.0,3.0,1165876.6147859923
2501,2501,1690000.0,340.0,5.0,6.0,2.0,1127828.611111111
2502,2502,850000.0,175.0,3.0,4.0,4.0,1286197.4576271186
2503,2503,450000.0,220.0,3.0,2.0,2.0,402465.0
2504,2504,2450000.0,380.0,4.0,6.0,4.0,2285020.649350649
2506,2506,690000.0,302.0,3.0,3.0,2.0,849839.4
2507,2507,650000.0,363.0,2.0,2.0,1.0,1165876.6147859923
2508,2508,490000.0,363.0,3.0,4.0,5.0,471682.7272727273
2509,2509,300000.0,200.0,2.0,2.0,1.0,323333.3333333333
2510,2510,745000.0,181.0,2.0,4.0,2.0,465320.0
2511,2511,380000.0,210.0,2.0,2.0,1.0,465320.0
2512,2512,350000.0,231.0,2.0,3.0,5.0,1165876.6147859923
2513,2513,360000.0,200.0,2.0,1.0,3.0,316050.0
2514,2514,500000.0,120.0,2.0,1.0,1.0,849839.4
2515,2515,420000.0,242.0,4.0,4.0,4.0,800000.0
2516,2516,420000.0,220.0,4.0,3.0,3.0,333898.0
2519,2519,280000.0,150.0,2.0,1.0,2.0,1165876.6147859923
2520,2520,340000.0,352.0,2.0,1.0,3.0,420655.45454545453
2521,2521,330000.0,188.0,3.0,2.0,2.0,521000.0
2522,2522,320000.0,168.0,3.0,1.0,2.0,1165876.6147859923
2523,2523,860000.0,518.0,3.0,4.0,4.0,902439.8648648649
2524,2524,385000.0,200.0,3.0,2.0,3.0,316050.0
2525,2525,610000.0,200.0,3.0,3.0,2.0,464769.67647058825
2526,2526,1350000.0,351.0,3.0,5.0,2.0,1127828.611111111
2527,2527,270000.0,176.0,2.0,2.0,1.0,464769.67647058825
2528,2528,425000.0,200.0,4.0,2.0,3.0,1165876.6147859923
2529,2529,420000.0,125.0,3.0,2.0,2.0,376334.8387096774
2530,2530,375000.0,386.0,3.0,2.0,2.0,420655.45454545453
2531,2531,480000.0,308.0,3.0,3.0,2.0,465320.0
2532,2532,595000.0,308.0,3.0,3.0,2.0,420655.45454545453
2533,2533,650000.0,160.0,3.0,4.0,3.0,699537.5
2534,2534,398000.0,136.0,4.0,2.0,1.0,1165876.6147859923
2535,2535,650000.0,360.0,3.0,3.0,4.0,487087.1219512195
2536,2536,446900.0,135.0,3.0,1.0,2.0,1165876.6147859923
2537,2537,420000.0,125.0,3.0,3.0,2.0,343599.23076923075
2538,2538,600000.0,346.0,3.0,3.0,4.0,120463200.0
2539,2539,1100000.0,363.0,3.0,3.0,4.0,737482.5
2540,2540,365000.0,180.0,3.0,3.0,2.0,376334.8387096774
2541,2541,250000.0,150.0,2.0,1.0,2.0,290000.0
2542,2542,420000.0,79.0,2.0,1.0,2.0,498452.5
2543,2543,630000.0,400.0,3.0,4.0,2.0,537031.1111111111
2544,2544,600000.0,114.0,3.0,3.0,2.0,986906.7307692308
2545,2545,600000.0,101.0,3.0,3.0,1.0,618234.7619047619
2546,2546,190000.0,141.0,2.0,2.0,1.0,1165876.6147859923
2547,2547,460000.0,242.0,3.0,3.0,2.0,1165876.6147859923
2548,2548,310000.0,270.0,3.0,2.0,4.0,379475.3846153846
2549,2549,1050000.0,360.0,3.0,5.0,2.0,1127828.611111111
2552,2552,461000.0,180.0,3.0,3.0,2.0,379047.125
2553,2553,175000.0,126.0,2.0,1.0,2.0,170370.46666666667
2554,2554,550000.0,260.0,3.0,4.0,2.0,849839.4
2555,2555,550000.0,346.0,3.0,3.0,4.0,367175.0
2556,2556,350000.0,180.0,2.0,3.0,1.0,423333.3333333333
2557,2557,450000.0,122.0,3.0,4.0,3.0,465320.0
2558,2558,850000.0,320.0,3.0,5.0,2.0,537031.1111111111
2559,2559,490000.0,181.0,3.0,2.0,2.0,1165876.6147859923
2560,2560,550000.0,186.0,3.0,2.0,2.0,516538.19444444444
2561,2561,850000.0,360.0,3.0,3.0,3.0,488356.0
2562,2562,295000.0,181.0,3.0,2.0,1.0,320168.0
2563,2563,580000.0,281.0,2.0,3.0,3.0,1165876.6147859923
2564,2564,2600000.0,540.0,4.0,7.0,4.0,1286197.4576271186
2565,2565,1100000.0,484.0,4.0,4.0,5.0,902439.8648648649
2566,2566,625000.0,330.0,3.0,2.0,2.0,487890.0
2567,2567,290000.0,206.0,2.0,2.0,2.0,487087.1219512195
2568,2568,650000.0,968.0,2.0,2.0,4.0,1621261.4285714286
2569,2569,610000.0,330.0,3.0,3.0,2.0,465320.0
2570,2570,490000.0,448.0,3.0,2.0,4.0,379475.3846153846
2571,2571,390000.0,264.0,3.0,2.0,2.0,540000.0
2572,2572,1750000.0,374.0,3.0,4.0,2.0,1165876.6147859923
2573,2573,1499000.0,777.0,4.0,5.0,5.0,986906.7307692308
2574,2574,1450000.0,318.0,3.0,4.0,3.0,1286197.4576271186
2575,2575,300000.0,187.0,2.0,1.0,3.3333333333333335,902439.8648648649
2576,2576,1600000.0,500.0,3.0,5.0,2.0,1165876.6147859923
2577,2577,480000.0,150.0,3.0,2.0,4.0,513710.0
2578,2578,550000.0,255.0,3.0,2.0,2.0,464769.67647058825
2579,2579,750000.0,299.0,4.0,5.0,4.0,1554014.1666666667
2580,2580,2600000.0,540.0,4.0,7.0,4.0,1286197.4576271186
2581,2581,1100000.0,484.0,4.0,4.0,5.0,902439.8648648649
2582,2582,625000.0,330.0,3.0,2.0,2.0,487890.0
2583,2583,290000.0,206.0,2.0,2.0,2.0,487087.1219512195
2584,2584,650000.0,968.0,2.0,2.0,4.0,1621261.4285714286
2585,2585,490000.0,448.0,3.0,2.0,4.0,379475.3846153846
2586,2586,390000.0,264.0,3.0,2.0,2.0,540000.0
2587,2587,1750000.0,374.0,3.0,4.0,2.0,1165876.6147859923
2588,2588,1499000.0,777.0,4.0,5.0,5.0,986906.7307692308
2589,2589,1450000.0,318.0,3.0,4.0,3.0,1286197.4576271186
2590,2590,300000.0,187.0,2.0,1.0,3.3333333333333335,902439.8648648649
2591,2591,1600000.0,500.0,3.0,5.0,2.0,1165876.6147859923
2592,2592,480000.0,150.0,3.0,2.0,4.0,513710.0
2593,2593,550000.0,255.0,3.0,2.0,2.0,464769.67647058825
2594,2594,750000.0,299.0,4.0,5.0,4.0,1554014.1666666667
2595,2595,2100000.0,489.0,3.0,4.0,2.0,1165876.6147859923
2596,2596,700000.0,242.0,4.0,4.0,2.0,464769.67647058825
2597,2597,460000.0,132.0,3.0,2.0,2.0,423333.3333333333
2598,2598,580000.0,242.0,2.0,3.0,3.0,688650.3333333334
2599,2599,1799000.0,360.0,3.0,3.0,2.0,2285020.649350649
2600,2600,1650000.0,360.0,4.0,3.0,2.0,1165876.6147859923
2601,2601,1400000.0,540.0,3.0,6.0,4.0,1165876.6147859923
2602,2602,590000.0,250.0,4.0,5.0,3.0,1165876.6147859923
2603,2603,480000.0,252.0,3.0,2.0,4.0,369431.2
2604,2604,300000.0,150.0,3.0,2.0,2.0,1165876.6147859923
2605,2605,690000.0,363.0,3.0,3.0,2.0,640750.0
2606,2606,350000.0,330.0,3.0,4.0,2.0,452872.0
2607,2607,1500000.0,427.0,3.0,4.0,2.0,1127828.611111111
2609,2609,1900000.0,447.0,3.0,4.0,2.0,1165876.6147859923
2610,2610,590000.0,265.0,3.0,4.0,5.0,590000.0
2611,2611,1750000.0,374.0,3.0,5.0,4.0,1165876.6147859923
2613,2613,650000.0,343.0,3.0,3.0,4.0,618234.7619047619
2614,2614,1980000.0,220.0,3.0,1.0,3.0,2285020.649350649
2615,2615,799000.0,405.0,3.0,4.0,2.0,1165876.6147859923
2616,2616,2600000.0,900.0,5.0,4.0,5.0,1983226.6666666667
2617,2617,320000.0,160.0,3.0,3.0,2.0,1165876.6147859923
2618,2618,260000.0,200.0,3.0,2.0,2.0,377800.0
2619,2619,495000.0,180.0,4.0,2.0,1.0,1165876.6147859923
2620,2620,299000.0,250.0,2.0,3.0,3.0,320168.0
2621,2621,1200000.0,484.0,3.0,4.0,5.0,1127828.611111111
2622,2622,750000.0,504.0,3.0,2.0,3.0,1165876.6147859923
2623,2623,2600000.0,450.0,3.0,5.0,4.0,2285020.649350649
2624,2624,2100000.0,298.0,3.0,6.0,2.0,1165876.6147859923
2625,2625,1700000.0,393.0,3.0,4.0,2.0,1165876.6147859923
2626,2626,2050000.0,394.0,3.0,5.0,4.0,1165876.6147859923
2627,2627,1800000.0,360.0,3.0,3.0,2.0,2285020.649350649
